price,bedrooms,bathrooms,sqft_living,view,grade,sqft_above,sqft_basement,lat,sqft_living15
520000.0,3,2.25,2590,0,8,1440,1150,47.7691,2580
1450000.0,3,4.5,3970,2,10,3260,710,47.7183,2610
333500.0,3,1.75,1220,0,7,1220,0,47.7736,1630
232000.0,3,1.0,1400,0,6,1400,0,47.362,1230
691100.0,3,2.75,2360,0,8,1710,650,47.5698,2120
811000.0,3,1.75,1870,0,8,1870,0,47.5505,1900
551000.0,3,2.5,2830,0,9,2830,0,47.7605,2500
496500.0,3,2.5,2260,0,8,2260,0,47.7356,2350
705000.0,3,3.0,1970,3,9,1770,200,47.3844,2280
578000.0,4,2.5,3140,2,9,1770,1370,47.4904,2460
255000.0,3,1.75,1240,0,7,1240,0,47.3663,1490
1050000.0,4,3.5,3450,0,10,3450,0,47.5637,3220
348000.0,3,2.25,2570,0,8,2570,0,47.3759,2400
230000.0,3,2.0,1510,0,7,1510,0,47.3912,1570
359500.0,4,2.25,2390,0,9,2390,0,47.3305,2480
330000.0,3,1.0,980,0,6,980,0,47.7617,1220
80000.0,1,0.75,430,0,4,430,0,47.6499,1200
465000.0,3,1.75,1480,0,7,1480,0,47.7311,1480
325000.0,4,2.5,1850,0,8,1850,0,47.3701,2100
340500.0,3,2.0,2270,0,7,1920,350,47.4857,1770
342500.0,3,2.5,1810,0,8,1810,0,47.3724,1810
290900.0,2,2.0,1610,0,6,1610,0,47.4855,1310
868700.0,3,4.25,3840,0,10,3840,0,47.6336,3230
1199000.0,4,2.75,4110,1,9,3130,980,47.717,2820
1150000.0,4,3.25,4190,0,11,3150,1040,47.6332,4300
859900.0,4,2.75,3390,0,9,3390,0,47.5906,3390
520000.0,4,2.25,1890,0,7,1890,0,47.5461,1580
460000.0,3,2.5,1610,2,9,1080,530,47.5674,1610
438924.0,3,1.5,1050,0,7,850,200,47.6943,1770
315000.0,2,1.0,630,0,5,630,0,47.5486,1420
590000.0,4,2.75,2910,2,8,1780,1130,47.6658,2920
378500.0,4,1.75,1700,0,7,850,850,47.5772,1620
328500.0,3,2.5,1950,0,9,1950,0,47.3875,2350
849950.0,3,3.0,2990,0,8,2990,0,47.6344,2230
525000.0,3,1.5,1350,2,7,900,450,47.5275,1730
1385000.0,4,3.25,4860,0,9,4860,0,47.6179,3850
295000.0,4,2.5,2160,0,8,1460,700,47.3078,2060
1067000.0,6,3.5,4860,0,11,3860,1000,47.5521,3600
207950.0,2,2.0,890,0,6,890,0,47.5158,1860
699900.0,4,2.75,2810,0,9,2810,0,47.5985,2820
1280000.0,5,2.5,3400,1,8,3400,0,47.5645,3080
452000.0,4,1.5,1580,0,7,960,620,47.6734,1560
370000.0,3,2.0,1680,1,7,1680,0,47.4734,1680
232000.0,3,1.75,1300,0,7,1300,0,47.3811,1300
669950.0,5,2.5,2820,0,7,2380,440,47.7081,1910
397500.0,3,2.0,1510,0,7,1070,440,47.7193,1660
490000.0,2,2.5,1230,0,8,870,360,47.6192,1240
725000.0,4,2.0,2110,0,9,1710,400,47.5836,1440
299000.0,3,2.75,3080,2,7,1610,1470,47.3841,2424
625000.0,2,1.5,1490,0,7,1190,300,47.5872,1590
437500.0,3,2.5,2120,0,7,2120,0,47.5322,2530
650000.0,4,2.5,3180,0,9,3180,0,47.5416,3030
475000.0,2,1.0,1490,0,7,860,630,47.6799,1460
342000.0,3,2.0,1930,0,8,1930,0,47.3672,2200
1197350.0,4,2.5,2770,0,10,2770,0,47.684,2720
280000.0,3,1.5,1670,0,7,1670,0,47.4404,1930
240000.0,2,1.75,1330,0,7,1330,0,47.4467,1450
529000.0,3,1.0,1210,0,7,1210,0,47.6729,1640
442000.0,3,1.0,1190,0,7,1030,160,47.5346,1690
615000.0,2,1.0,1540,0,7,820,720,47.6454,1420
1485000.0,4,3.75,4030,0,10,4030,0,47.6821,2160
585000.0,4,1.75,2430,0,8,1580,850,47.7206,1980
480000.0,4,2.5,2600,0,8,2600,0,47.4877,2830
1095000.0,5,3.5,4410,0,9,4410,0,47.6554,2900
290000.0,4,1.0,1330,0,7,1330,0,47.7343,1220
615000.0,3,1.75,1900,0,7,950,950,47.5789,1770
300000.0,2,1.0,1100,0,7,1100,0,47.7439,1460
308000.0,3,1.0,1980,0,6,1580,400,47.3818,1860
750000.0,3,2.5,2400,0,9,2400,0,47.6734,2080
2250000.0,4,2.25,4760,0,9,3390,1370,47.6415,2950
890000.0,4,3.25,3180,0,10,3180,0,47.4711,2200
288000.0,3,1.0,1190,0,6,1190,0,47.452,1190
190000.0,2,1.0,630,0,6,630,0,47.4973,1470
515000.0,5,3.0,2530,0,8,1520,1010,47.7546,2290
235000.0,4,1.5,1690,0,5,1690,0,47.4667,1690
275000.0,2,1.0,940,0,6,940,0,47.5186,940
727500.0,2,2.0,1240,0,7,1240,0,47.6221,1380
650000.0,4,2.5,3040,0,7,3040,0,47.683,2740
1600000.0,6,5.0,6050,3,11,6050,0,47.6033,4210
365000.0,4,1.0,1590,0,6,1590,0,47.7315,1320
662000.0,3,1.75,2500,0,9,2500,0,47.6917,2590
270500.0,3,2.5,1780,0,7,1320,460,47.3608,1680
200000.0,2,1.5,1360,0,7,1360,0,47.2852,1360
970000.0,4,3.25,4740,0,10,4740,0,47.5931,3340
160000.0,3,1.5,1010,0,7,1010,0,47.4097,1400
204000.0,3,1.0,1040,0,6,1040,0,47.3105,1580
358000.0,3,2.25,1610,0,7,1610,0,47.4296,1780
452000.0,4,1.75,1570,0,7,1570,0,47.7373,1870
595000.0,2,2.0,1510,0,7,1010,500,47.6582,1920
249000.0,3,2.0,1360,0,7,1360,0,47.3577,1360
346900.0,4,2.5,1970,0,8,1970,0,47.449,2230
2125000.0,3,2.5,5403,4,12,5403,0,47.4169,3980
280000.0,4,2.5,1560,0,7,1560,0,47.5025,1560
318888.0,4,1.75,2320,0,8,2270,50,47.3644,2120
530000.0,3,2.25,2120,0,8,2120,0,47.5896,2480
375000.0,3,2.25,2120,0,8,2120,0,47.3914,2120
910000.0,4,2.5,3350,0,11,3350,0,47.7197,3920
782000.0,4,2.5,2380,0,10,2380,0,47.5623,2560
259950.0,2,2.0,1070,0,9,720,350,47.5213,1070
315000.0,4,2.75,2300,0,7,1560,740,47.4518,1870
215000.0,2,1.0,1320,0,6,1320,0,47.4949,1190
705000.0,3,1.75,2180,2,7,1140,1040,47.5885,2180
1450000.0,3,3.0,4380,3,10,3580,800,47.6452,3080
451000.0,3,1.75,1790,0,7,1790,0,47.749,1520
261000.0,2,1.0,750,0,6,750,0,47.4727,1340
396000.0,3,1.5,1300,0,7,1300,0,47.7403,1570
725000.0,4,2.5,2990,3,9,2990,0,47.5146,3715
1950000.0,7,3.5,4640,1,11,2860,1780,47.5666,3230
238000.0,4,1.0,1400,0,7,1400,0,47.4339,1310
750000.0,6,1.75,2750,0,8,2750,0,47.6368,2040
331500.0,4,2.5,2050,0,7,2050,0,47.3628,2050
460000.0,4,3.0,2230,0,7,1410,820,47.52,1960
404950.0,4,2.25,2340,0,8,2340,0,47.2953,2340
880000.0,3,2.5,2870,0,9,2870,0,47.6935,1630
863000.0,4,2.5,4120,0,10,4120,0,47.6239,3180
638700.0,3,1.75,2080,0,7,1370,710,47.5846,1870
435000.0,3,2.5,1840,0,7,1840,0,47.6969,1600
260000.0,3,1.0,1180,0,6,1180,0,47.505,1490
671500.0,5,2.75,2160,0,7,1530,630,47.667,2040
610000.0,3,1.0,1180,0,8,1180,0,47.6376,1440
405000.0,2,0.75,1160,0,6,870,290,47.6929,1870
338900.0,4,2.5,1830,0,7,1830,0,47.3572,1830
720000.0,4,4.0,3200,0,10,3200,0,47.5816,3480
442000.0,5,3.0,2560,0,7,1760,800,47.5502,1080
650000.0,5,2.75,2550,0,8,2550,0,47.6136,1590
263500.0,3,1.75,1330,0,7,1040,290,47.4478,1330
300000.0,2,1.0,1220,0,7,1220,0,47.4219,2010
266000.0,3,2.5,1805,0,7,1805,0,47.3521,2095
930000.0,4,4.0,6050,2,9,4150,1900,47.7466,2700
530000.0,4,2.5,2320,0,8,2320,0,47.7727,2450
180000.0,3,1.0,1384,0,6,1384,0,47.3062,1000
619000.0,3,2.5,2720,0,9,2720,0,47.5422,3180
264000.0,3,1.5,1820,0,7,1820,0,47.3366,1380
730000.0,2,2.25,2130,4,7,1530,600,47.573,2130
439000.0,4,2.25,2060,0,7,2060,0,47.7258,2060
268500.0,4,1.75,1420,0,7,1080,340,47.4025,1500
330000.0,3,1.75,1510,0,7,1510,0,47.476,1470
640000.0,3,2.5,2160,0,8,1960,200,47.6045,2160
900000.0,3,2.5,3180,0,11,3180,0,47.6366,3030
370000.0,3,2.25,2110,0,8,2110,0,47.3725,2470
685000.0,3,2.0,2060,0,8,1330,730,47.5897,1910
505000.0,3,1.5,1830,0,7,1010,820,47.6277,2450
265000.0,3,1.75,1820,0,7,1820,0,47.1803,2050
290000.0,3,2.5,1610,0,8,1610,0,47.4489,1610
296000.0,4,2.5,1780,0,7,1780,0,47.3665,2020
360000.0,4,2.5,1840,0,7,1840,0,47.4964,1830
240500.0,3,1.75,1460,0,7,990,470,47.492,1220
372500.0,2,2.5,1400,0,8,1400,0,47.5496,1540
595000.0,3,2.5,3370,2,9,3370,0,47.5008,3330
515000.0,4,3.0,3590,0,9,3590,0,47.2846,2860
1220000.0,4,2.25,3200,0,9,3200,0,47.5494,3070
507000.0,2,1.75,1670,0,8,1670,0,47.7123,2170
399950.0,4,2.0,2420,0,9,2420,0,47.3131,2560
185000.0,3,1.75,1430,0,7,1430,0,47.3122,1560
460000.0,3,1.75,1440,0,7,1440,0,47.6947,1440
435500.0,3,2.25,1450,0,7,1450,0,47.5665,1560
469000.0,4,2.75,3550,0,8,2100,1450,47.425,2050
531000.0,2,3.0,1270,0,8,1110,160,47.6634,1290
443500.0,2,1.0,940,0,7,940,0,47.7047,1150
223000.0,3,2.0,1670,0,7,1300,370,47.3666,1660
590000.0,4,3.5,3100,0,8,2400,700,47.7466,2200
340000.0,2,2.5,1100,0,7,1100,0,47.6972,1200
650000.0,3,2.0,1870,0,8,1230,640,47.6372,1780
533600.0,3,2.5,1930,0,8,1930,0,47.5694,2190
695000.0,3,2.75,2540,0,9,2540,0,47.6214,2600
242000.0,3,1.75,1280,0,7,1280,0,47.3961,1500
425000.0,3,2.25,1820,0,7,1280,540,47.7162,1810
525000.0,3,2.25,1490,0,7,1490,0,47.6844,1290
485000.0,3,2.5,1880,0,8,1880,0,47.5737,2040
175000.0,3,1.0,1250,0,7,1250,0,47.4474,1390
210000.0,3,2.0,1440,0,8,1440,0,47.3128,1700
260000.0,3,2.5,1920,0,7,1920,0,47.4022,1930
577000.0,3,2.5,2060,0,7,1330,730,47.5671,1920
200000.0,3,1.5,1210,0,7,1210,0,47.2876,1408
605000.0,2,1.75,1760,0,7,940,820,47.682,1530
325000.0,3,1.0,990,0,6,990,0,47.7125,1440
289500.0,3,1.0,960,0,6,820,140,47.496,1200
559950.0,3,2.5,1660,0,9,1660,0,47.5876,1660
1042500.0,3,1.75,1900,1,8,1330,570,47.6821,2760
543500.0,3,2.25,1270,0,7,990,280,47.6581,1920
480000.0,4,2.25,3250,0,9,3250,0,47.3496,3110
218000.0,3,1.0,960,0,6,960,0,47.1951,1080
565000.0,2,1.75,1330,0,7,960,370,47.6539,1620
426700.0,3,1.75,2080,0,7,1600,480,47.5375,1680
650000.0,3,2.5,2690,3,8,2130,560,47.7605,2390
542000.0,2,1.0,890,0,7,770,120,47.6663,1760
415000.0,3,1.75,1070,0,7,1070,0,47.6978,1200
214000.0,3,1.0,1200,0,6,1200,0,47.3221,1200
245000.0,3,1.5,1360,0,7,1360,0,47.4488,1220
314500.0,3,2.0,2050,0,8,2050,0,47.2681,2180
1120000.0,3,1.5,3000,0,9,2000,1000,47.5821,1820
378000.0,2,2.0,1300,0,7,800,500,47.5395,950
305000.0,4,2.5,2250,0,7,1340,910,47.336,1540
595000.0,5,2.75,3740,0,8,1980,1760,47.7679,2620
729500.0,3,2.5,1660,1,9,1530,130,47.5818,1510
430000.0,3,2.5,2360,0,7,2360,0,47.5317,2360
240000.0,3,1.75,1760,0,7,1150,610,47.3647,1760
545000.0,3,1.75,1680,0,7,1680,0,47.5338,1680
530000.0,3,1.75,1320,0,7,870,450,47.6681,1580
157000.0,1,1.0,870,0,6,870,0,47.4152,1250
425000.0,4,1.0,1260,0,6,1260,0,47.5044,1170
220000.0,3,1.0,1000,0,6,1000,0,47.4793,1300
521000.0,4,1.75,2020,0,8,1550,470,47.7627,2520
325000.0,3,1.0,1920,2,7,1120,800,47.5193,2000
597500.0,3,2.0,2150,0,7,1380,770,47.555,1940
337000.0,3,2.5,1470,0,7,1470,0,47.526,1490
1000000.0,3,2.5,3180,2,10,3180,0,47.655,3000
3070000.0,3,2.5,3930,4,8,2330,1600,47.7022,2730
495000.0,3,1.0,990,0,6,990,0,47.6718,1250
748000.0,4,3.5,2770,0,8,1970,800,47.6327,2180
888000.0,3,1.5,1250,0,7,1250,0,47.6245,1750
269900.0,3,1.75,1140,0,7,1140,0,47.4761,1150
496500.0,4,2.5,2250,0,7,1550,700,47.5221,2090
475000.0,3,2.5,1640,0,7,1640,0,47.7522,1880
312000.0,3,1.5,1255,0,7,1255,0,47.7145,1307
323000.0,3,1.0,1290,0,7,1290,0,47.7404,1390
331000.0,3,1.75,1300,0,7,1300,0,47.4834,1890
306000.0,3,1.5,1220,0,8,1220,0,47.7049,1220
655000.0,4,2.5,2630,0,8,2630,0,47.6915,1640
290000.0,3,1.5,1950,0,8,1950,0,47.336,1940
1250000.0,4,3.25,3160,0,9,2360,800,47.6597,2220
460000.0,3,1.75,1550,0,7,860,690,47.6759,1880
435000.0,4,2.5,1700,0,7,850,850,47.6988,1380
664000.0,4,2.75,2510,0,8,1630,880,47.5427,2390
865000.0,4,1.75,1800,3,8,1800,0,47.6462,2180
385000.0,3,1.75,1800,0,8,1200,600,47.4406,1800
497000.0,3,2.25,1870,0,7,1350,520,47.705,2230
280000.0,2,1.0,1010,0,7,1010,0,47.4965,1150
188000.0,2,1.5,1120,0,6,1120,0,47.5024,1690
478500.0,3,1.0,2090,2,8,1200,890,47.5304,1850
1145000.0,4,3.5,4370,0,11,4370,0,47.544,4190
222000.0,3,2.0,1440,0,7,970,470,47.291,1440
799000.0,4,3.0,2580,0,8,2580,0,47.6932,3440
609900.0,4,2.5,3190,0,10,3190,0,47.3558,3250
413000.0,4,3.5,2380,0,7,1750,630,47.5536,1620
400000.0,4,1.0,1420,0,7,1420,0,47.6942,1110
802541.0,5,2.75,2990,0,9,2990,0,47.5462,2870
320000.0,3,2.5,2680,0,8,2680,0,47.2918,2430
507000.0,4,2.5,2730,0,7,2730,0,47.5441,2730
387500.0,3,1.0,1220,0,6,1220,0,47.6982,1490
396000.0,3,1.0,1500,0,7,1500,0,47.7415,1820
373000.0,3,1.75,1830,1,8,1430,400,47.4862,2140
1484900.0,5,2.5,4570,0,10,4570,0,47.5553,3180
359900.0,4,2.25,2470,0,8,2470,0,47.4406,2330
410000.0,2,1.0,800,0,6,670,130,47.6997,1210
690000.0,4,2.5,2900,0,9,2900,0,47.6726,2900
245000.0,3,2.0,1410,0,7,1410,0,47.3702,1670
700000.0,5,2.5,2830,1,8,1610,1220,47.5896,2670
268000.0,4,1.75,1680,0,7,1100,580,47.3923,2400
225000.0,3,1.75,1760,0,7,920,840,47.3664,1350
980000.0,4,2.25,2240,0,8,2240,0,47.5894,2300
795000.0,2,1.0,1380,2,5,1380,0,47.5708,1500
195000.0,2,1.0,820,0,6,820,0,47.5156,1170
480000.0,4,2.0,2180,0,6,1730,450,47.589,2180
485000.0,4,2.0,1400,0,7,1100,300,47.6385,1630
130000.0,2,1.0,880,0,5,880,0,47.4672,1410
325000.0,2,1.0,1060,2,6,1060,0,47.3444,2240
440000.0,3,1.75,1530,0,7,1530,0,47.731,1530
550000.0,4,1.75,2480,3,8,1460,1020,47.7646,2910
310000.0,3,1.75,1490,0,6,1490,0,47.5015,1350
530000.0,3,2.5,3660,2,9,3260,400,47.2413,2700
390000.0,4,2.5,2340,0,8,2340,0,47.4206,1970
243000.0,3,1.75,1450,0,7,1450,0,47.3575,1210
639000.0,4,2.5,2210,0,9,2210,0,47.6285,2440
215000.0,4,1.0,1130,0,7,1130,0,47.3437,1540
405000.0,5,1.75,1550,0,7,1100,450,47.7573,1420
250000.0,4,1.75,1710,0,7,1010,700,47.3745,1770
405500.0,3,1.5,1010,0,7,1010,0,47.7359,1300
452000.0,6,2.25,2660,0,7,2660,0,47.7142,1120
730000.0,6,2.25,2660,0,7,2660,0,47.7142,1120
267000.0,3,2.0,1300,0,7,1300,0,47.3131,1430
289950.0,3,2.5,1670,0,7,1670,0,47.3668,2390
565000.0,2,1.0,960,0,7,960,0,47.6893,1300
1578000.0,4,3.25,4670,0,12,4670,0,47.635,4230
636000.0,3,2.5,2140,0,8,1770,370,47.6664,2510
350000.0,5,3.0,2520,0,8,1550,970,47.4938,1700
320000.0,3,1.5,1650,0,7,1130,520,47.4525,1720
210000.0,2,1.75,1440,0,8,1440,0,47.3825,1320
245000.0,2,1.0,1050,0,7,1050,0,47.5326,1280
328000.0,3,1.75,1470,0,7,1130,340,47.4818,1590
985000.0,4,2.25,4230,0,11,4230,0,47.7287,3890
501000.0,3,1.75,1970,3,8,1370,600,47.4908,2460
315000.0,3,2.25,1540,0,7,1540,0,47.4429,1560
403000.0,3,2.75,2090,0,8,2090,0,47.7336,2280
550000.0,3,2.0,2380,0,8,2110,270,47.7591,2030
347500.0,4,2.5,2156,0,9,2156,0,47.3591,1708
365000.0,4,2.25,2070,0,8,2070,0,47.4388,2390
588000.0,3,1.0,1910,0,8,1270,640,47.7004,1500
605000.0,3,1.75,1920,0,8,1260,660,47.5633,2360
1300000.0,3,3.25,3400,0,9,2290,1110,47.6585,3090
233000.0,3,2.0,1400,0,7,1400,0,47.3415,2020
360000.0,4,2.5,2210,0,8,2210,0,47.3818,2210
459000.0,2,1.75,1170,0,6,1020,150,47.695,1170
740000.0,3,2.0,2100,0,9,2100,0,47.7479,2290
305000.0,3,1.0,1160,0,7,1160,0,47.7422,1160
395000.0,3,1.0,1500,0,6,900,600,47.6921,950
560000.0,4,2.5,2940,0,8,2940,0,47.7533,2510
650000.0,4,1.75,2010,1,7,1300,710,47.5793,2180
449950.0,3,2.5,2170,0,7,2170,0,47.7767,2010
517500.0,3,1.5,1430,3,7,1250,180,47.6988,2210
435000.0,4,1.5,1510,0,7,1070,440,47.7121,1450
329999.0,3,1.0,1150,0,6,800,350,47.7447,1150
950000.0,3,1.75,2150,4,8,1140,1010,47.5671,2510
447000.0,3,1.0,1370,0,7,1230,140,47.5646,1370
699800.0,2,2.5,2380,0,8,2380,0,47.717,1870
850000.0,3,1.75,1370,0,7,770,600,47.6374,1390
316500.0,3,1.75,1600,0,7,1070,530,47.3272,2140
942500.0,5,3.5,3750,2,9,2030,1720,47.5511,3270
1310000.0,2,2.25,3950,4,10,2910,1040,47.5912,3220
856600.0,4,2.25,2400,0,9,2400,0,47.5987,2580
405600.0,5,1.5,2830,0,8,2830,0,47.5132,1480
565000.0,4,2.5,2440,0,8,2440,0,47.6333,2560
400000.0,3,2.25,1190,0,8,1050,140,47.5818,1210
330000.0,3,2.0,1400,0,7,1400,0,47.7576,2230
374950.0,4,2.75,2730,0,7,2730,0,47.3608,2230
405300.0,3,2.75,2390,0,7,1610,780,47.4987,1920
560000.0,3,2.25,2060,0,8,2060,0,47.6216,2160
824000.0,4,2.25,2490,0,8,1290,1200,47.6051,2360
260000.0,3,1.75,1100,0,7,1100,0,47.363,1400
760000.0,4,2.5,2430,0,8,1470,960,47.6777,2180
405000.0,3,2.5,3170,0,10,2360,810,47.3384,2970
429900.0,4,2.5,2640,0,8,2640,0,47.4598,2240
341500.0,3,1.5,1130,0,7,1130,0,47.5089,1320
465250.0,5,2.0,1940,0,7,1940,0,47.7751,1940
450000.0,2,2.0,1100,0,7,1100,0,47.6797,1390
390000.0,3,1.0,1200,0,7,1200,0,47.5771,1370
420000.0,3,2.25,2000,0,8,1000,1000,47.6188,2070
269950.0,3,2.5,1890,0,8,1730,160,47.4802,1910
493000.0,4,2.0,1910,0,7,1060,850,47.6101,1520
370000.0,4,2.5,2710,0,9,2710,0,47.3314,2520
2250000.0,5,4.25,4860,1,10,3100,1760,47.6196,3150
305000.0,3,1.0,1250,0,7,1250,0,47.475,1450
400000.0,3,1.75,1590,0,6,970,620,47.7146,2030
320000.0,3,1.5,1240,0,8,1050,190,47.7073,1180
715000.0,4,1.0,2000,0,7,2000,0,47.6583,1260
650000.0,6,2.75,3610,0,8,3610,0,47.6261,2560
218000.0,5,1.75,1930,0,8,1930,0,47.3109,2370
500000.0,2,1.0,1280,0,7,1280,0,47.6949,1540
460000.0,4,2.0,2090,0,7,2090,0,47.4691,2380
232500.0,3,1.5,1940,0,7,1140,800,47.3289,1410
408200.0,3,2.5,1800,0,7,1800,0,47.5293,1800
522000.0,3,1.75,1730,0,7,1400,330,47.6792,1830
675000.0,4,2.5,2810,0,9,2810,0,47.6337,3100
1355000.0,4,3.5,3550,2,11,2260,1290,47.5506,4100
249950.0,4,1.0,1330,0,6,1330,0,47.492,1570
210000.0,2,1.0,750,0,6,750,0,47.4781,1460
429950.0,4,1.0,1760,0,7,1090,670,47.7041,1180
737500.0,4,2.5,3200,0,9,3200,0,47.6304,2930
710000.0,4,2.0,1740,0,8,1740,0,47.6815,1850
470000.0,3,2.5,2100,0,8,2100,0,47.5341,2100
1100000.0,4,3.5,4270,0,12,4270,0,47.7354,3510
650000.0,3,2.0,1340,0,7,1340,0,47.6518,2030
1216000.0,4,2.5,3190,3,9,1680,1510,47.5619,3160
422120.0,3,2.5,1630,0,8,1630,0,47.7148,1380
625000.0,5,2.5,2990,0,9,2990,0,47.746,3150
385200.0,4,1.0,1550,0,6,1550,0,47.5222,1220
500000.0,3,2.25,1690,0,8,1690,0,47.5756,1800
308000.0,4,2.25,1960,0,8,1960,0,47.3405,1910
565000.0,3,2.75,2390,0,8,1360,1030,47.5433,2140
581000.0,3,2.5,2600,0,7,2600,0,47.6799,2600
361000.0,3,2.0,1950,0,8,1950,0,47.39,2330
345000.0,3,1.0,1250,0,7,1250,0,47.6329,1530
419000.0,2,2.25,1180,0,8,840,340,47.6124,1310
347000.0,3,2.5,1680,0,7,1680,0,47.4802,2160
625000.0,4,2.25,2220,0,9,2220,0,47.5839,3000
2400000.0,4,4.25,4890,2,11,3090,1800,47.5602,3470
379000.0,3,3.25,2660,0,8,2660,0,47.3077,1320
310000.0,3,1.5,1150,0,7,1150,0,47.5707,1150
250000.0,2,2.0,1130,0,6,1130,0,47.3839,1320
682000.0,5,2.75,2760,0,9,2760,0,47.539,2870
246500.0,3,2.0,1430,0,7,1430,0,47.2118,1580
325000.0,3,1.0,1490,0,5,1490,0,47.2597,1580
310950.0,4,2.5,2030,0,8,2030,0,47.393,2095
1100000.0,3,2.0,3010,2,9,1890,1120,47.6347,2688
287500.0,3,1.0,1810,0,7,1130,680,47.7493,1810
431000.0,3,1.0,1810,0,7,1130,680,47.7493,1810
226000.0,3,1.0,970,0,6,970,0,47.5282,1290
825000.0,3,1.75,2010,0,7,1510,500,47.682,1600
175000.0,4,1.0,1300,0,6,1300,0,47.4778,1240
465750.0,3,1.5,1260,0,7,1260,0,47.6357,1800
659000.0,4,2.25,2610,0,8,2610,0,47.5771,2550
595000.0,3,1.75,1910,3,8,1110,800,47.6898,1630
350000.0,3,2.25,1780,0,8,1780,0,47.4622,1780
270000.0,4,2.25,1900,0,8,1900,0,47.3102,2120
662500.0,6,2.25,2450,2,7,1340,1110,47.6061,1850
249900.0,3,1.75,1380,0,5,1380,0,47.294,1490
324500.0,3,1.75,1920,0,7,1230,690,47.3272,1980
430000.0,2,1.75,1350,0,8,1350,0,47.7176,1350
419950.0,2,1.75,1350,0,8,1350,0,47.7176,1350
285000.0,4,1.75,2510,2,8,1290,1220,47.3748,1790
332000.0,4,2.5,2470,0,8,2470,0,47.3337,2100
282000.0,4,1.75,1660,0,7,960,700,47.5033,1340
320000.0,3,1.0,1340,0,7,940,400,47.7321,1020
428750.0,3,1.0,1620,0,7,1620,0,47.5719,2440
330000.0,3,2.25,2300,0,8,2300,0,47.2477,1760
456500.0,4,3.5,2000,0,8,2000,0,47.7027,1440
352000.0,3,2.25,1640,0,8,1640,0,47.4723,1870
664000.0,4,2.0,1530,0,7,1530,0,47.6645,1860
628000.0,3,1.75,4000,0,9,2190,1810,47.7738,2530
512000.0,3,1.75,1610,0,7,1080,530,47.6618,1780
254000.0,3,2.0,2070,0,7,1450,620,47.3085,1630
535800.0,4,2.5,1900,0,8,1900,0,47.5691,2030
287653.0,3,1.0,1050,0,7,1050,0,47.3841,1610
438000.0,3,2.5,1520,0,8,1180,340,47.5446,1270
450000.0,4,1.75,2390,0,7,1750,640,47.7557,1840
327000.0,5,2.75,2400,0,8,2400,0,47.2635,2400
370500.0,4,2.5,1790,0,7,1790,0,47.4829,1950
265000.0,3,2.5,1720,0,7,1720,0,47.3898,1570
450000.0,4,2.75,2980,0,8,1800,1180,47.5152,1920
425000.0,3,1.0,1520,3,8,1520,0,47.5081,2640
166600.0,3,1.75,1150,0,7,1150,0,47.3729,1330
245000.0,1,0.75,380,0,5,380,0,47.481,1170
565000.0,3,1.0,910,0,7,910,0,47.6742,1520
539900.0,3,1.75,1650,0,8,1230,420,47.6963,1930
910000.0,3,3.5,2480,0,10,2480,0,47.5951,1980
280000.0,4,2.5,2050,0,8,2050,0,47.2658,2050
275000.0,3,2.25,1420,0,7,1420,0,47.3576,1560
467000.0,3,2.5,3460,0,7,3460,0,47.4802,2490
457500.0,3,2.5,1500,0,8,1500,0,47.5682,1730
381156.0,2,1.0,1320,0,7,1320,0,47.5517,1270
289999.0,5,2.5,2180,0,8,1220,960,47.3122,2050
642450.0,3,1.75,1830,0,7,1230,600,47.5962,1950
469950.0,3,2.25,1620,0,7,1220,400,47.6071,1600
795000.0,3,2.0,2920,2,8,1460,1460,47.6652,2920
785000.0,4,2.5,3300,0,10,3300,0,47.6323,2820
860000.0,3,2.25,3060,0,10,3060,0,47.5611,3060
1095000.0,0,0.0,3064,2,7,3064,0,47.6362,2360
147500.0,3,1.0,1530,0,7,1530,0,47.404,1380
390000.0,3,2.0,1910,0,7,1410,500,47.7356,2040
229000.0,3,1.0,1020,0,7,1020,0,47.3586,1020
185000.0,3,1.0,1150,0,6,1150,0,47.494,1120
414900.0,3,1.5,1260,0,7,870,390,47.7004,1620
200000.0,4,2.0,1920,0,6,920,1000,47.5507,1120
225000.0,4,2.25,1800,0,8,1800,0,47.2959,2060
720000.0,3,1.75,2040,0,7,1360,680,47.6675,1610
930000.0,4,2.5,2200,0,8,1430,770,47.6402,2100
1270000.0,5,2.5,3200,0,7,2160,1040,47.6209,4090
700000.0,5,3.25,2400,0,7,1780,620,47.6094,2100
466000.0,2,1.5,1140,0,7,1140,0,47.6608,1170
374000.0,3,1.5,1330,0,7,1330,0,47.7364,1460
480000.0,3,2.5,1940,0,8,1940,0,47.7438,2810
740000.0,3,2.5,3000,0,9,3000,0,47.6724,3000
1010000.0,4,1.0,1820,0,8,1820,0,47.6476,1820
395000.0,4,2.5,2910,0,8,2910,0,47.3782,2740
340000.0,2,1.0,1090,0,6,1090,0,47.5185,1200
209000.0,3,2.0,1230,0,7,1020,210,47.526,1260
431650.0,5,2.5,1710,0,7,1710,0,47.5922,1530
980000.0,5,2.5,3160,0,9,1780,1380,47.5368,3260
660000.0,3,2.5,2680,0,9,2680,0,47.7637,2670
730000.0,4,2.25,2190,0,8,1840,350,47.6916,2190
291500.0,3,1.75,1260,0,7,1260,0,47.3592,1640
